t_bin,current_a,current_std,current_sigma_a,delta_f_hz,delta_f_sigma_hz,common_mode_hz,f_left_hz,f_right_hz,n
7579,510.88716459999995,0.09745075924455684,0.11806072599999999,45858381.166,10049.679713000001,2870875617.4,2847946426.8,2893804807.8,5
7580,510.8572537333334,0.0727805904990465,0.106638142,45855835.06,9077.355427333334,2870875688.6666665,2847947771.0,2893803606.3333335,6
7581,510.8200536,0.06771141974248589,0.1037720865,45852668.475,8833.38826275,2870876450.75,2847950116.75,2893802785.0,4
7582,510.8416368,0.07786620463776085,0.10926617500000001,45854505.70166666,9301.061397833333,2870876042.6666665,2847948789.8333335,2893803295.1666665,6
7583,510.82667942,0.10483498787844878,0.13239098840000002,45853232.484,11269.5142106,2870874580.0,2847947963.8,2893801196.2,5
7584,510.76796014999996,0.06452353081063346,0.1032620145,45848234.125,8789.969418666666,2870876847.0,2847952730.0,2893800963.8333335,6
7585,510.8263047,0.0487703057511379,0.12347046025,45853200.5875,10510.172369,2870872301.0,2847945700.5,2893798901.25,4
7586,510.8325259,0.039156613027420815,0.09506543116666666,45853730.15166666,8092.251909,2870875931.6666665,2847949066.5,2893802796.6666665,6
7587,510.79146053333335,0.07220109732733197,0.11550730983333334,45850234.544999994,9832.325344833333,2870874059.0,2847948941.8333335,2893799176.5,6
7588,510.8514798,0.11059665208962736,0.1526135582,45855343.566,12990.919428,2870878546.4,2847950874.6,2893806218.2,5
7589,510.76129364999997,0.12015239914445773,0.112488272,45847666.65,9575.3358925,2870875917.0,2847952083.75,2893799750.75,4
7590,510.8032778,0.014912667413469813,0.1126380052,45851240.47,9588.081604800002,2870876187.4,2847950567.2,2893801807.8,5
7591,510.81941784,0.11296964562811924,0.12683678920000002,45852614.356,10796.724278,2870873558.0,2847947251.0,2893799865.4,5
7592,510.81649282,0.06290252195386516,0.11312025480000001,45852365.368,9629.132107000001,2870875115.4,2847948933.0,2893801298.2,5
7593,510.74438,0.08679506034534533,0.08813457875,45846226.9125,7502.277173,2870874689.0,2847951575.5,2893797802.5,4
7594,510.82771185,0.10876184493047387,0.136009573,45853320.36666667,11577.538904166666,2870877556.1666665,2847950895.8333335,2893804216.3333335,6
7595,510.74065807999995,0.09336562768583673,0.1263299858,45845910.09,10753.5836858,2870877752.0,2847954797.0,2893800707.0,5
7596,510.77294748,0.0843399859763962,0.1287970738,45848658.660000004,10963.589554,2870876411.6,2847952082.2,2893800740.8,5
7597,510.773202825,0.07815163752548515,0.12333490925000001,45848680.3975,10498.63387175,2870876872.5,2847952532.25,2893801212.75,4
7598,510.76922226666665,0.08571666414339207,0.12015124249999999,45848341.55833334,10227.630692,2870875250.6666665,2847951079.8333335,2893799421.5,6
7599,510.84093834,0.13684251500247208,0.151752057,45854446.244,12917.585888,2870876566.2,2847949343.4,2893803789.2,5
7600,510.75815425,0.11905181886453267,0.12324136299999999,45847399.416666664,10490.6709355,2870875504.0,2847951804.3333335,2893799203.6666665,6
7601,510.82933464999996,0.0699868076352198,0.091769245,45853458.5025,7811.6707482500005,2870877239.75,2847950510.75,2893803969.0,4
7602,510.79174346,0.0929397809659142,0.13608102319999998,45850258.633999996,11583.620939999999,2870873633.4,2847948504.2,2893798762.4,5
7603,510.88020122,0.07487205096960985,0.13323830320000002,45857788.418,11341.6401718,2870873326.2,2847944431.8,2893802220.6,5
7604,510.73130863999995,0.04770592284633039,0.1095639548,45845114.236,9326.409325600001,2870874056.2,2847951499.4,2893796613.2,5
7605,510.81903239999997,0.15667929645644602,0.15933007375,45852581.545,13562.6492125,2870876037.5,2847949746.75,2893802328.25,4
7606,510.7955794,0.10134968292274481,0.16322541616666666,45850585.15833333,13894.232301666665,2870875479.0,2847950186.1666665,2893800771.6666665,6
7607,510.80585975,0.06838892988825772,0.12047575833333334,45851460.25,10255.254460166667,2870876017.5,2847950287.5,2893801747.6666665,6
7608,510.80508834,0.06194686087532954,0.1234825366,45851394.584,10511.2003496,2870877229.0,2847951531.6,2893802926.2,5
7609,510.82923875,0.07491685390281898,0.09324929225,45853450.339999996,7937.65675525,2870875534.5,2847948809.25,2893802259.75,4
7610,510.86371866666667,0.027110802079734698,0.07794539583333333,45856385.373333335,6634.943622666667,2870876790.1666665,2847948597.5,2893804982.8333335,6
7611,510.79716226,0.10242226790764643,0.1047471046,45850719.892,8916.3847042,2870876185.8,2847950825.8,2893801545.8,5
7612,510.75727008,0.07551416455818781,0.13720102760000003,45847324.151999995,11678.959044,2870873868.4,2847950206.6,2893797530.6,5
7613,510.76191516,0.06089233099035507,0.1270248692,45847719.556,10812.734202399999,2870874122.8,2847950263.0,2893797982.6,5
7614,510.8126970833334,0.08651424836583974,0.11745264700000001,45852042.26833334,9997.918221833334,2870875969.6666665,2847949948.3333335,2893801990.8333335,6
7615,510.77228154000005,0.10222935379052725,0.112929532,45848601.974,9612.897246600001,2870873435.6,2847949134.6,2893797736.6,5
7616,510.751564775,0.062425566985462866,0.13136161699999999,45846838.504999995,11181.8910625,2870874235.25,2847950816.0,2893797654.5,4
7617,510.75760807999995,0.04053524399859482,0.077023257,45847352.926,6556.4484412,2870874742.4,2847951066.2,2893798419.0,5
7618,510.81373964999995,0.11474618777880619,0.1294488895,45852131.01333333,11019.074010999999,2870875992.6666665,2847949927.1666665,2893802058.1666665,6
7619,510.77498928333335,0.08497698768505181,0.137058379,45848832.46666667,11666.816381666666,2870874942.8333335,2847950526.8333335,2893799358.8333335,6
7620,510.819081,0.13441838218153307,0.1726238155,45852585.682500005,14694.251975,2870871363.25,2847945070.0,2893797655.5,4
7621,510.75352843999997,0.08899659706879913,0.1543013952,45847005.654,13134.593142000002,2870876240.4,2847952737.6,2893799743.4,5
7622,510.78900755,0.13882870765037947,0.12419826433333332,45850025.74166667,10572.125196,2870873082.5,2847948069.6666665,2893798095.3333335,6
7623,510.7896589833333,0.057369385311730886,0.12821981066666666,45850081.19166666,10914.451195,2870874310.3333335,2847949269.8333335,2893799351.1666665,6
7624,510.8123647,0.03875323505451498,0.15882271266666667,45852013.97333334,13519.461136666667,2870873913.0,2847947906.0,2893799920.3333335,3
7625,510.84496066,0.07801228775429339,0.11667345,45854788.636,9931.5906642,2870873664.4,2847946270.2,2893801058.8,5
7626,510.8034381333334,0.07538641946954866,0.16333127883333334,45851254.115,13903.243658333333,2870875284.5,2847949657.0,2893800911.3333335,6
7627,510.78410144,0.043240529176028365,0.12132181360000001,45849608.12,10327.2731648,2870872911.2,2847948107.4,2893797715.4,5
7628,510.77482115,0.0721445812158962,0.10841154724999999,45848818.1525,9228.3129605,2870874066.25,2847949657.0,2893798475.25,4
7629,510.79210761666667,0.08332021294945723,0.1148670975,45850289.629999995,9777.828564833333,2870875449.3333335,2847950304.5,2893800594.1666665,6
7630,510.81229515,0.1052963172636194,0.12170157833333334,45852008.05166667,10359.599877333334,2870875174.6666665,2847949170.5,2893801178.3333335,6
7631,510.8324592666667,0.10278212434612279,0.14453903416666666,45853724.48166666,12303.591951666667,2870874534.5,2847947672.3333335,2893801396.8333335,6
7632,510.7544134666667,0.033151938297818956,0.12308370566666667,45847080.99,10477.250688,2870872418.3333335,2847948878.0,2893795958.6666665,3
7633,510.81539330000004,0.12101905965163007,0.08767652933333332,45852271.77666667,7463.286617499999,2870876700.1666665,2847950564.3333335,2893802836.0,6
7634,510.83375946666666,0.09713982473589028,0.1442308185,45853835.16,12277.355738333334,2870873755.0,2847946837.5,2893800672.5,6
7635,510.75525163333333,0.06012898157933354,0.11387873133333333,45847152.336666666,9693.695902833333,2870874845.1666665,2847951269.0,2893798421.5,6
7636,510.79770030000003,0.13672755618638036,0.14452533566666667,45850765.69333333,12302.425901666667,2870872856.6666665,2847947474.0,2893798239.3333335,3
7637,510.7920912833333,0.06597742946468742,0.13729309966666667,45850288.23833334,11686.796493333333,2870874138.0,2847948993.8333335,2893799282.0,6
7638,510.80297429999996,0.06017365101769934,0.10645166533333333,45851214.63166667,9061.4819845,2870874498.8333335,2847948891.6666665,2893800106.1666665,6
7639,510.72653262000006,0.06400702236610001,0.1270959408,45844707.686000004,10818.7840552,2870873816.4,2847951462.4,2893796170.0,5
7640,510.76342627500003,0.03136698064360676,0.147842493,45847848.19,12584.7922025,2870873432.0,2847949507.75,2893797356.0,4
7641,510.78525540000004,0.07120209385579646,0.10691718616666666,45849706.346666664,9101.108517,2870872999.0,2847948146.0,2893797852.0,6
7642,510.78980579999995,0.028637466190911016,0.0989638682,45850093.691999994,8424.098459199999,2870875069.0,2847950022.2,2893800115.8,5
7643,510.79826385999996,0.11027617825870104,0.10981085419999999,45850813.66599999,9347.426110800001,2870873873.2,2847948466.2,2893799280.0,5
7644,510.81056221999995,0.0636274140021199,0.1220543632,45851860.538,10389.629968199999,2870876414.4,2847950484.6,2893802345.0,5
7645,510.83935113333337,0.060536643936128315,0.10389675483333333,45854311.13666666,8844.000417000001,2870872786.3333335,2847945630.8333335,2893799941.6666665,6
7646,510.7669189,0.09494098405320395,0.11547265400000001,45848145.48666667,9829.375347166666,2870874653.6666665,2847950580.8333335,2893798726.5,6
7647,510.71946756666665,0.0835464473775605,0.13041314733333334,45844106.29333333,11101.15453,2870876323.6666665,2847954270.3333335,2893798376.3333335,3
7648,510.8503527666667,0.08942884169109826,0.10541061883333332,45855247.629999995,8972.865009333333,2870874712.5,2847947088.8333335,2893802336.3333335,6
7649,510.81014953333334,0.06177605589035153,0.09992379633333333,45851825.41166667,8505.8103905,2870874194.0,2847948281.3333335,2893800106.6666665,6
7650,510.74546316,0.047720494821275265,0.1348451648,45846319.114,11478.421002,2870873430.0,2847950270.2,2893796589.2,5
7651,510.77042525,0.07849120493715415,0.12067910775,45848443.96,10272.564143,2870873537.0,2847949314.75,2893797759.0,4
7652,510.814717,0.09846253587359763,0.13395077983333334,45852214.205000006,11402.288313333333,2870873096.6666665,2847946989.6666665,2893799204.0,6
7653,510.79311794999995,0.08545504957885251,0.12183312933333335,45850375.63166667,10370.797897666665,2870874631.3333335,2847949443.8333335,2893799819.1666665,6
7654,510.75064955999994,0.1064489879863174,0.1526664206,45846760.596,12995.419228,2870874755.0,2847951374.4,2893798135.2,5
7655,510.724523925,0.027036158620307497,0.1380167775,45844536.7025,11748.3981125,2870872410.25,2847950142.0,2893794678.75,4
7656,510.72444455000004,0.07395113159578874,0.12259575500000001,45844529.94833333,10435.7148555,2870875377.6666665,2847953112.3333335,2893797642.6666665,6
7657,510.69741143333334,0.11166244408653893,0.135314944,45842228.81,11518.410011,2870876232.6666665,2847955118.3333335,2893797347.1666665,6
7658,510.7915321666667,0.08413510882268416,0.11781263766666666,45850240.64666667,10028.5617125,2870875411.3333335,2847950291.0,2893800531.8333335,6
7659,510.73400764999997,0.07144631467022802,0.12363447525,45845343.9875,10524.13377975,2870875799.25,2847953127.0,2893798471.0,4
7660,510.74011371999995,0.06477914874601393,0.1320037528,45845863.75399999,11236.5515932,2870875840.2,2847952908.4,2893798772.2,5
7661,510.77067953333335,0.07921206183204312,0.16302621066666667,45848465.60833333,13877.275333333333,2870875333.1666665,2847951100.1666665,2893799565.6666665,6
7662,510.74283393999997,0.029682126421416172,0.15660344539999999,45846095.306,13330.550488000003,2870873029.2,2847949981.6,2893796077.0,5
7663,510.77892099999997,0.0750009722776692,0.1243173098,45849167.144,10582.258723,2870875520.2,2847950936.4,2893800104.0,5
7664,510.79281430000003,0.09387757642751025,0.129681514,45850349.788,11038.8757314,2870874360.2,2847949185.0,2893799534.8,5
7665,510.7354032,0.1275544666579954,0.13141078183333332,45845462.78333333,11186.076116999999,2870874513.1666665,2847951781.6666665,2893797244.5,6
7666,510.82136660000003,0.1888753782673941,0.17914280225,45852780.245000005,15249.167515000001,2870871513.5,2847945123.25,2893797903.5,4
7667,510.72358718,0.04739964762301994,0.17977786440000001,45844456.966,15303.225881999999,2870874729.8,2847952501.4,2893796958.4,5
7668,510.84077451666667,0.08086889747156845,0.14037432433333333,45854432.300000004,11949.079473333333,2870873996.5,2847946780.5,2893801212.6666665,6
7669,510.8311349666667,0.07987479980385337,0.1488753456666667,45853611.751666665,12672.711686666667,2870873457.8333335,2847946651.8333335,2893800263.5,6
7670,510.71922255,0.11086358486712367,0.15200904875,45844085.435,12939.4617775,2870875762.5,2847953719.5,2893797805.0,4
7671,510.77773498,0.0969333411792711,0.1026989962,45849066.188,8742.0436408,2870872851.8,2847948318.8,2893797385.2,5
7672,510.73095061666663,0.08968495818634244,0.13773240183333332,45845083.76500001,11724.191206666668,2870873502.1666665,2847950960.1666665,2893796044.0,6
7673,510.72900095999995,0.08841192684677525,0.1152279074,45844917.802,9808.541759,2870875419.4,2847952960.4,2893797878.2,5
7674,510.79774705,0.08307913497992354,0.121343742,45850769.675,10329.1397925,2870879358.75,2847953974.0,2893804743.75,4
7675,510.83367086666664,0.06944663873992815,0.10700867650000001,45853827.61666667,9108.896420666666,2870873943.0,2847947029.3333335,2893800857.1666665,6
7676,510.76365572,0.10427932365275278,0.12372157719999999,45847867.718,10531.548183,2870876099.6,2847952165.8,2893800033.4,5
7677,510.71703514999996,0.0637334980093721,0.14949100516666666,45843899.23666667,12725.118448333335,2870875067.1666665,2847953117.3333335,2893797016.6666665,6
7678,510.7704920666667,0.0771566698886305,0.14929865933333333,45848449.65,12708.745401,2870876400.0,2847952175.3333335,2893800625.3333335,3
7679,510.77277534000007,0.07187239058918253,0.1141179462,45848644.008,9714.0586012,2870873834.4,2847949512.6,2893798156.6,5
7680,510.7718014,0.07988203430495801,0.10935762183333335,45848561.10166667,9308.845652833334,2870874337.3333335,2847950056.6666665,2893798617.6666665,6
7681,510.75517837999996,0.04630893952325012,0.0874404548,45847146.1,7443.1912524,2870873730.2,2847950157.0,2893797303.2,5
7682,510.84258633999997,0.012271530625501115,0.09157198279999999,45854586.53,7794.8791926,2870872166.8,2847944873.4,2893799460.0,5
7683,510.75789134999997,0.09008743792828044,0.12901541766666666,45847377.03666666,10982.175609666667,2870878523.3333335,2847954834.8333335,2893802212.0,6
7684,510.81833380000006,0.047671620672203166,0.11555124133333333,45852522.080000006,9836.0649125,2870878294.6666665,2847952033.6666665,2893804555.5,6
7685,510.8176851,0.043778791411763426,0.1228553464,45852466.857999995,10457.8120466,2870872569.8,2847946336.6,2893798803.4,5
7686,510.70801577500004,0.06638955443843694,0.1234470415,45843131.480000004,10508.178900750001,2870870200.75,2847948635.0,2893791766.25,4
7687,510.83172628333335,0.06468571707773484,0.11981966883333334,45853662.086666666,10199.406172333334,2870876728.3333335,2847949897.0,2893803559.3333335,6
7688,510.77755698,0.049114088018666166,0.0863891126,45849051.034,7353.697881,2870874023.8,2847949498.2,2893798549.4,5
7689,510.8047078166667,0.08395386421824706,0.10453859766666666,45851362.19333333,8898.635965,2870875527.1666665,2847949846.1666665,2893801208.3333335,6
7690,510.7547833333333,0.06272658609595672,0.105609226,45847112.47666667,8989.771069666667,2870873765.6666665,2847950210.0,2893797322.3333335,3
7691,510.71364815,0.04359126375271724,0.10285673983333334,45843610.92666667,8755.471243666667,2870875474.0,2847953669.0,2893797279.6666665,6
7692,510.75942606666666,0.10308620084538657,0.15141298216666665,45847507.678333335,12888.722829999999,2870874881.1666665,2847951127.3333335,2893798634.8333335,6
7693,510.63199936,0.13253631261707283,0.1395885584,45836660.738,11882.192746199999,2870875111.0,2847956780.6,2893793441.4,5
7694,510.72744935000003,0.0709182997258967,0.15538780325,45844785.725,13227.0714225,2870874847.75,2847952455.25,2893797240.75,4
7695,510.77587978,0.05521787567950016,0.1610903508,45848908.268,13712.489204000001,2870877530.0,2847953075.6,2893801984.2,5
7696,510.8227662,0.12369454597204195,0.12883277033333332,45852899.38,10966.628114333333,2870873446.8333335,2847946997.0,2893799896.5,6
7697,510.8377838,0.12370826895511963,0.1646348396,45854177.72,14014.2066,2870874422.6,2847947333.4,2893801511.4,5
7698,510.84747627499996,0.11874629026131493,0.13662417025,45855002.7725,11629.855265,2870874582.75,2847947081.25,2893802083.75,4
7699,510.74060146,0.08526796904987043,0.1343728522,45845905.272,11438.2163554,2870874141.8,2847951189.0,2893797094.2,5
7700,510.76094365,0.037893490244045015,0.11046415366666668,45847636.85833333,9403.036911166668,2870872152.1666665,2847948333.6666665,2893795970.3333335,6
